"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-1.5671699241886,0.359232176999437,0.00212528378504107,92.1966169534238,0.832624375772089,"55273","TMEM100",0.0409789376855772
1.15954618948227,0.23906910345348,0.000471505171015504,29.1207787764621,0.0684311817056391,"552900","BOLA2",0.0238056934087903
1.09899183844549,0.0926717145185613,9.19316238542236e-06,0.00367115145723781,2.51543094958928e-06,"5531","PPP4C",0.00617320854181111
-1.39225689703503,0.207837261387587,0.000503387521599025,28.6738713086204,0.0731108468016919,"55529","PIP4P2",0.0245538538077781
1.19475207747902,0.257523976510174,0.000405153618716468,41.5544938264615,0.148526470435406,"55620","STAP2",0.0221187524364316
1.00919818498764,0.258649876385726,0.000934488689803724,46.1380825563243,0.194218133781966,"55706","NDC1",0.0306022265575149
1.00461237361986,0.349166495656414,0.00228517274180845,77.3257907324816,0.698493918304111,"55839","CENPN",0.0421745227226687
1.236816375941,0.402582786049483,0.00163070357779537,69.2967426621094,0.676478556231683,"55872","PBK",0.0372210286999818
1.29330104708903,0.368291412871275,0.000809896461122013,71.1198958933789,0.639729847427204,"5603","MAPK13",0.0294717969577067
-1.35871509858759,0.475928030678048,0.00352392249324703,81.1597842367709,1.21976318253086,"56034","PDGFC",0.0496374023360228
1.03058076081766,0.172656381320803,0.000350595962153854,22.8689836043372,0.0575654565709128,"56950","SMYD2",0.0210201061237779
-2.15050735853358,0.571260485171564,0.00156633672282076,89.2838194287299,2.05722927910626,"57088","PLSCR4",0.036674541200872
1.66649200451925,0.527635125226407,0.00309839907638315,79.4050228534638,1.33050400117594,"57111","RAB25",0.0473739231278205
-1.45210049875691,0.385526770997657,0.000491919529742034,80.9785679762455,0.914981843509711,"57161","PELI2",0.0242291416299591
-1.433898421836,0.391171809037188,0.00349189832006409,78.3654221344928,0.56460040434248,"57381","RHOJ",0.0495807151868439
-1.88163900512647,0.800195550188393,0.00210027725328702,96.7631224590084,4.28815085099047,"5740","PTGIS",0.0408976681883877
-1.11233445651146,0.420636971734341,0.00238963713036294,73.3695331265137,0.941097614588839,"57419","SLC24A3",0.0425690476435888
-2.53300280519289,0.765338024427883,0.00107125036453846,88.8045086023777,3.24973374255893,"5742","PTGS1",0.0318923006558532
-2.25875337487498,0.584174202991409,0.00150586296801947,91.6879797162723,1.98816922305293,"57484","RNF150",0.036338876291133
-1.1841951378911,0.308934202821389,0.0021111587655054,73.4933150122374,0.379387801419505,"57542","KLHL42",0.0409723442496207
-1.4076112642474,0.310042422326806,0.00189050583999481,72.9175952299802,0.259991308445801,"57569","ARHGAP20",0.039671083486141
-1.96213724191185,0.216843860829284,2.62570062918688e-05,0.000155348968345885,4.63722476400661e-07,"57616","TSHZ3",0.00938120741753379
-1.62877467076452,0.266732482077971,0.000242792290576003,14.9226748805181,0.050544627242769,"57631","LRCH2",0.0182501891554238
-1.06354380965652,0.138164632075853,5.66921456353047e-05,0,0,"57659","ZBTB4",0.0112784738768325
-1.58828754242412,0.469422110586628,0.00313213743147412,87.3448977322571,1.09517278779993,"57685","CACHD1",0.0476226267528269
-1.06594337828773,0.240554197565516,0.000681021786172326,74.1346454793362,0.204626684251673,"577","ADGRB3",0.0275770249420896
-1.75969018733185,0.455644683231603,0.00125049979851593,75.7960268112244,1.18042142697613,"58189","WFDC1",0.0340428006515897
-1.79498599471354,0.358879164363957,0.000311337786766972,81.0431583574523,0.753251639183803,"58494","JAM2",0.0201117471709436
-2.41582453262961,0.329964409919836,2.63629031639094e-05,16.3602282458773,0.14432918175284,"59","ACTA2",0.00938120741753379
